Country,1990,1990_lower, 1990_upper, 1990_Footnote, 1991,1991_lower, 1991_upper, 1991_Footnote, 1992,1992_lower, 1992_upper, 1992_Footnote, 1993,1993_lower, 1993_upper, 1993_Footnote, 1994,1994_lower, 1994_upper, 1994_Footnote, 1995,1995_lower, 1995_upper, 1995_Footnote, 1996,1996_lower, 1996_upper, 1996_Footnote, 1997,1997_lower, 1997_upper, 1997_Footnote, 1998,1998_lower, 1998_upper, 1998_Footnote, 1999,1999_lower, 1999_upper, 1999_Footnote, 2000,2000_lower, 2000_upper, 2000_Footnote, 2001,2001_lower, 2001_upper, 2001_Footnote, 2002,2002_lower, 2002_upper, 2002_Footnote, 2003,2003_lower, 2003_upper, 2003_Footnote, 2004,2004_lower, 2004_upper, 2004_Footnote, 2005,2005_lower, 2005_upper, 2005_Footnote, 2006,2006_lower, 2006_upper, 2006_Footnote, 2007,2007_lower, 2007_upper, 2007_Footnote, 2008,2008_lower, 2008_upper, 2008_Footnote, 2009,2009_lower, 2009_upper, 2009_Footnote, 2010,2010_lower, 2010_upper, 2010_Footnote, 2011,2011_lower, 2011_upper, 2011_Footnote, 2012,2012_lower, 2012_upper, 2012_Footnote, 2013,2013_lower, 2013_upper, 2013_Footnote, 2014,2014_lower, 2014_upper, 2014_Footnote, 2015,2015_lower, 2015_upper, 2015_Footnote, 2016,2016_lower, 2016_upper, 2016_Footnote, 2017,2017_lower, 2017_upper, 2017_Footnote, 2018,2018_lower, 2018_upper, 2018_Footnote, 2019,2019_lower, 2019_upper, 2019_Footnote, 2020,2020_lower, 2020_upper, 2020_Footnote
Greece,2000 ,1500 , 2500,"Children estimates were not available at the time of publication.",2200 ,1700 , 2700,"Children estimates were not available at the time of publication.",2400 ,1800 , 3000,"Children estimates were not available at the time of publication.",2500 ,1900 , 3000,"Children estimates were not available at the time of publication.",2500 ,1900 , 3100,"Children estimates were not available at the time of publication.",2500 ,1900 , 3100,"Children estimates were not available at the time of publication.",2500 ,1900 , 3100,"Children estimates were not available at the time of publication.",2600 ,1900 , 3200,"Children estimates were not available at the time of publication.",2700 ,2000 , 3300,"Children estimates were not available at the time of publication.",2800 ,2100 , 3500,"Children estimates were not available at the time of publication.",2900 ,2200 , 3600,"Children estimates were not available at the time of publication.",3100 ,2400 , 3800,"Children estimates were not available at the time of publication.",3200 ,2500 , 4000,"Children estimates were not available at the time of publication.",3400 ,2600 , 4200,"Children estimates were not available at the time of publication.",3600 ,2800 , 4400,"Children estimates were not available at the time of publication.",3800 ,2900 , 4600,"Children estimates were not available at the time of publication.",4000 ,3100 , 4900,"Children estimates were not available at the time of publication.",4400 ,3400 , 5300,"Children estimates were not available at the time of publication.",4900 ,3800 , 5800,"Children estimates were not available at the time of publication.",5500 ,4300 , 6500,"Children estimates were not available at the time of publication.",6100 ,4700 , 7200,"Children estimates were not available at the time of publication.",6600 ,5200 , 7900,"Children estimates were not available at the time of publication.",7100 ,5500 , 8300,"Children estimates were not available at the time of publication.",7400 ,5600 , 8700,"Children estimates were not available at the time of publication.",7500 ,5700 , 8800,"Children estimates were not available at the time of publication.",7500 ,5600 , 8800,"Children estimates were not available at the time of publication.",7500 ,5600 , 8800,"Children estimates were not available at the time of publication.",7400 ,5500 , 8800,"Children estimates were not available at the time of publication.",7400 ,5400 , 8800,"Children estimates were not available at the time of publication.",7500 ,5500 , 9000,"Children estimates were not available at the time of publication.",7800 ,5800 , 9500,"Children estimates were not available at the time of publication."
Guatemala,2900 ,1100 , 6000,,4000 ,1400 , 7800,,5200 ,2000 , 9500,,6400 ,2500 , 11 000,,7700 ,3400 , 13 000,,9000 ,4400 , 15 000,,10 000 ,5400 , 16 000,,11 000 ,6800 , 16 000,,12 000 ,8000 , 16 000,,12 000 ,9000 , 17 000,,13 000 ,9900 , 17 000,,13 000 ,11 000 , 17 000,,14 000 ,11 000 , 17 000,,14 000 ,12 000 , 17 000,,14 000 ,12 000 , 17 000,,14 000 ,12 000 , 17 000,,15 000 ,12 000 , 17 000,,15 000 ,12 000 , 18 000,,15 000 ,12 000 , 18 000,,15 000 ,12 000 , 19 000,,15 000 ,12 000 , 19 000,,14 000 ,12 000 , 19 000,,14 000 ,11 000 , 18 000,,14 000 ,11 000 , 18 000,,13 000 ,11 000 , 18 000,,13 000 ,10 000 , 17 000,,12 000 ,9700 , 17 000,,12 000 ,9300 , 16 000,,11 000 ,9000 , 15 000,,11 000 ,8700 , 15 000,,11 000 ,8400 , 14 000,
Guinea,5900 ,5700 , 6000,,7300 ,7000 , 7500,,8800 ,8500 , 9100,,10 000 ,10 000 , 11 000,,12 000 ,12 000 , 12 000,,14 000 ,13 000 , 14 000,,15 000 ,15 000 , 16 000,,17 000 ,16 000 , 17 000,,18 000 ,18 000 , 19 000,,19 000 ,19 000 , 20 000,,20 000 ,19 000 , 21 000,,21 000 ,20 000 , 22 000,,21 000 ,20 000 , 22 000,,21 000 ,21 000 , 22 000,,22 000 ,21 000 , 23 000,,22 000 ,21 000 , 23 000,,22 000 ,21 000 , 24 000,,23 000 ,22 000 , 24 000,,24 000 ,22 000 , 25 000,,24 000 ,23 000 , 26 000,,25 000 ,24 000 , 27 000,,26 000 ,24 000 , 27 000,,26 000 ,25 000 , 28 000,,27 000 ,25 000 , 28 000,,27 000 ,25 000 , 29 000,,28 000 ,25 000 , 29 000,,28 000 ,25 000 , 30 000,,28 000 ,25 000 , 30 000,,28 000 ,25 000 , 30 000,,29 000 ,26 000 , 31 000,,29 000 ,26 000 , 31 000,
Guinea-Bissau,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<1000 , 1100,,1300 ,<1000 , 1500,,1800 ,1400 , 2200,,2400 ,2000 , 2900,,3300 ,2700 , 3800,,4300 ,3600 , 4800,,5300 ,4500 , 5900,,6300 ,5400 , 7000,,7200 ,6400 , 8100,,8100 ,7200 , 9000,,8800 ,7800 , 9800,,9300 ,8300 , 10 000,,9700 ,8700 , 11 000,,10 000 ,9000 , 11 000,,10 000 ,9100 , 11 000,,11 000 ,9200 , 12 000,,11 000 ,9500 , 12 000,,11 000 ,9600 , 12 000,,11 000 ,9700 , 12 000,,11 000 ,9800 , 13 000,,11 000 ,9800 , 13 000,,12 000 ,9700 , 13 000,,11 000 ,9600 , 13 000,,11 000 ,9400 , 13 000,,11 000 ,9100 , 12 000,,11 000 ,8900 , 12 000,,11 000 ,8600 , 12 000,,10 000 ,8300 , 12 000,,10 000 ,8000 , 11 000,
Guyana,<100 ,<100 , <200,,<100 ,<100 , <200,,<200 ,<100 , <200,,<200 ,<100 , <500,,<500 ,<200 , <500,,<500 ,<200 , <1000,,<500 ,<500 , <1000,,<1000 ,<500 , <1000,,<1000 ,<500 , 1100,,<1000 ,<1000 , 1300,,1100 ,<1000 , 1500,,1300 ,<1000 , 1600,,1400 ,1100 , 1800,,1600 ,1300 , 2000,,1800 ,1500 , 2100,,2000 ,1700 , 2300,,2200 ,1900 , 2500,,2400 ,2100 , 2700,,2500 ,2200 , 2900,,2700 ,2400 , 3000,,2800 ,2500 , 3100,,2900 ,2600 , 3200,,2900 ,2600 , 3300,,3000 ,2700 , 3300,,3000 ,2700 , 3400,,3000 ,2700 , 3300,,3000 ,2700 , 3400,,3000 ,2600 , 3300,,3000 ,2600 , 3300,,2900 ,2600 , 3300,,2900 ,2500 , 3200,
Haiti,37 000 ,28 000 , 51 000,,43 000 ,33 000 , 56 000,,47 000 ,37 000 , 59 000,,50 000 ,40 000 , 62 000,,52 000 ,42 000 , 63 000,,53 000 ,45 000 , 63 000,,54 000 ,46 000 , 64 000,,54 000 ,46 000 , 63 000,,54 000 ,46 000 , 63 000,,53 000 ,46 000 , 61 000,,52 000 ,45 000 , 60 000,,51 000 ,45 000 , 58 000,,50 000 ,43 000 , 57 000,,49 000 ,43 000 , 55 000,,48 000 ,42 000 , 53 000,,47 000 ,41 000 , 52 000,,46 000 ,40 000 , 51 000,,46 000 ,39 000 , 50 000,,45 000 ,39 000 , 50 000,,46 000 ,39 000 , 50 000,,46 000 ,39 000 , 50 000,,46 000 ,39 000 , 50 000,,46 000 ,38 000 , 50 000,,45 000 ,38 000 , 50 000,,45 000 ,37 000 , 50 000,,45 000 ,36 000 , 50 000,,44 000 ,36 000 , 49 000,,44 000 ,35 000 , 49 000,,43 000 ,34 000 , 48 000,,43 000 ,33 000 , 48 000,,43 000 ,33 000 , 48 000,
Honduras,7400 ,4800 , 12 000,,8900 ,6200 , 14 000,,10 000 ,7500 , 15 000,,12 000 ,8800 , 17 000,,13 000 ,10 000 , 18 000,,14 000 ,12 000 , 18 000,,15 000 ,12 000 , 19 000,,16 000 ,13 000 , 19 000,,16 000 ,14 000 , 19 000,,16 000 ,14 000 , 19 000,,16 000 ,13 000 , 18 000,,15 000 ,13 000 , 17 000,,15 000 ,13 000 , 16 000,,14 000 ,12 000 , 16 000,,13 000 ,11 000 , 15 000,,12 000 ,11 000 , 14 000,,12 000 ,10 000 , 13 000,,11 000 ,9700 , 13 000,,11 000 ,9300 , 12 000,,10 000 ,8800 , 12 000,,9800 ,8500 , 11 000,,9500 ,8200 , 11 000,,9200 ,7800 , 11 000,,8900 ,7600 , 10 000,,8700 ,7300 , 10 000,,8500 ,7100 , 9800,,8200 ,6900 , 9600,,8100 ,6700 , 9500,,7900 ,6600 , 9500,,7900 ,6500 , 9400,,7800 ,6400 , 9400,
Hungary,... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication.",... ,... , ...,"Children estimates were not available at the time of publication."
Iceland,<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <100,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<100 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<100 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication.",<200 ,<200 , <200,"Children estimates were not available at the time of publication."
India,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Indonesia,<200 ,<200 , <200,,<500 ,<500 , <500,,<1000 ,<1000 , <1000,,1100 ,1000 , 1300,,2100 ,1800 , 2300,,3600 ,3200 , 4100,,6200 ,5500 , 7100,,9900 ,8800 , 11 000,,15 000 ,13 000 , 17 000,,21 000 ,19 000 , 24 000,,30 000 ,27 000 , 34 000,,46 000 ,41 000 , 52 000,,72 000 ,65 000 , 82 000,,100 000 ,89 000 , 110 000,,130 000 ,110 000 , 140 000,,150 000 ,130 000 , 170 000,,180 000 ,160 000 , 200 000,,200 000 ,180 000 , 230 000,,220 000 ,200 000 , 250 000,,240 000 ,210 000 , 280 000,,260 000 ,230 000 , 300 000,,280 000 ,240 000 , 320 000,,290 000 ,250 000 , 330 000,,310 000 ,260 000 , 350 000,,310 000 ,270 000 , 360 000,,320 000 ,270 000 , 360 000,,320 000 ,270 000 , 360 000,,320 000 ,270 000 , 370 000,,320 000 ,270 000 , 370 000,,320 000 ,270 000 , 370 000,,320 000 ,260 000 , 370 000,
Iran (Islamic Republic of),<500 ,<100 , 1600,,<500 ,<100 , 1800,,<500 ,<200 , 2300,,<1000 ,<200 , 2500,,<1000 ,<500 , 3800,,1400 ,<500 , 4900,,2100 ,<1000 , 7100,,3200 ,1200 , 9900,,4800 ,2100 , 15 000,,7200 ,3600 , 21 000,,11 000 ,5900 , 27 000,,15 000 ,9100 , 33 000,,21 000 ,13 000 , 42 000,,28 000 ,19 000 , 50 000,,35 000 ,25 000 , 57 000,,42 000 ,31 000 , 63 000,,47 000 ,36 000 , 69 000,,51 000 ,40 000 , 74 000,,53 000 ,42 000 , 77 000,,53 000 ,42 000 , 78 000,,52 000 ,42 000 , 78 000,,51 000 ,40 000 , 78 000,,49 000 ,38 000 , 77 000,,47 000 ,36 000 , 76 000,,44 000 ,34 000 , 76 000,,42 000 ,32 000 , 75 000,,39 000 ,29 000 , 74 000,,37 000 ,27 000 , 73 000,,35 000 ,25 000 , 72 000,,33 000 ,24 000 , 73 000,,31 000 ,23 000 , 74 000,
Iraq,... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication.",... ,... , ...,"Estimates were not available at the time of publication."
Ireland,<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <500,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<500 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<500 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , <1000,"Children estimates were not available at the time of publication.",<1000 ,<1000 , 1100,"Children estimates were not available at the time of publication.",1100 ,<1000 , 1200,"Children estimates were not available at the time of publication.",1200 ,1000 , 1300,"Children estimates were not available at the time of publication.",1300 ,1200 , 1400,"Children estimates were not available at the time of publication.",1400 ,1300 , 1600,"Children estimates were not available at the time of publication.",1600 ,1400 , 1700,"Children estimates were not available at the time of publication.",1700 ,1500 , 1900,"Children estimates were not available at the time of publication.",1900 ,1700 , 2000,"Children estimates were not available at the time of publication.",2000 ,1800 , 2200,"Children estimates were not available at the time of publication.",2200 ,2000 , 2400,"Children estimates were not available at the time of publication.",2300 ,2100 , 2600,"Children estimates were not available at the time of publication.",2500 ,2200 , 2800,"Children estimates were not available at the time of publication.",2600 ,2300 , 2900,"Children estimates were not available at the time of publication.",2700 ,2400 , 3100,"Children estimates were not available at the time of publication.",2800 ,2500 , 3300,"Children estimates were not available at the time of publication.",3000 ,2500 , 3500,"Children estimates were not available at the time of publication.",3100 ,2600 , 3700,"Children estimates were not available at the time of publication.",3200 ,2800 , 4000,"Children estimates were not available at the time of publication.",3400 ,2800 , 4200,"Children estimates were not available at the time of publication.",3500 ,2800 , 4400,"Children estimates were not available at the time of publication."
