iso3,country.name,method,simple_method,kp,area_name,area_level,province,age_group,year,count_lower,count_estimate,count_upper,prop_lower,prop_estimate,prop_upper,denominator,ref,link,dataset_id,dataset,uid,data_checked,source_found,duplicate_of,is_aggregate,study_idx,idx
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Kenedougou,NA,NA,NA,2017,NA,112,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,91
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Komandjoari,NA,NA,NA,2017,NA,54,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,92
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Kompiega,NA,NA,NA,2017,NA,192,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,93
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Kossi,NA,NA,NA,2017,NA,60,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,94
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Kouritenga,NA,NA,NA,2017,NA,406,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,95
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Kouritenga,NA,NA,NA,2017,NA,154,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,96
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Kourpelogo,NA,NA,NA,2017,NA,234,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,97
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Kourweogo,NA,NA,NA,2017,NA,90,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,98
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Kourweogo,NA,NA,NA,2017,NA,100,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,99
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Leraba,NA,NA,NA,2017,NA,17,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,100
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Lerabe,NA,NA,NA,2017,NA,65,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,101
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Loroum,NA,NA,NA,2017,NA,45,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,102
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Loroum,NA,NA,NA,2017,NA,24,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,103
BFA,Burkina Faso,PLACE,PLACE/mapping,MSM,Lorum,NA,NA,NA,2017,NA,2,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,104
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Mouhoun,NA,NA,NA,2017,NA,38,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,105
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Mouhoun,NA,NA,NA,2017,NA,9,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,106
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Nahouri,NA,NA,NA,2017,NA,124,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,107
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Nahouri,NA,NA,NA,2017,NA,65,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,108
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Namentenga,NA,NA,NA,2017,NA,79,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,109
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Noumbiel,NA,NA,NA,2017,NA,177,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,110
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Oubritenga,NA,NA,NA,2017,NA,345,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,111
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Oubritenga,NA,NA,NA,2017,NA,10,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,112
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Oudalan,NA,NA,NA,2017,NA,373,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,113
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Oudalan,NA,NA,NA,2017,NA,58,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,114
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Passore,NA,NA,NA,2017,NA,25,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,115
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Passore,NA,NA,NA,2017,NA,28,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,116
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Poni,NA,NA,NA,2017,NA,122,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,117
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Sangie,NA,NA,NA,2017,NA,136,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,118
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Sanmentenga,NA,NA,NA,2017,NA,821,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,119
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Sissili,NA,NA,NA,2017,NA,1445,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,120
BFA,Burkina Faso,PLACE,PLACE/mapping,MSM,Sissili,NA,NA,NA,2017,NA,8,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,121
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Sissili,NA,NA,NA,2017,NA,137,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,122
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Soum,NA,NA,NA,2017,NA,135,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,123
BFA,Burkina Faso,PLACE,PLACE/mapping,MSM,Soum,NA,NA,NA,2017,NA,24,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,124
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Soum,NA,NA,NA,2017,NA,91,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,125
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Sourou,NA,NA,NA,2017,NA,59,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,126
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Sourou,NA,NA,NA,2017,NA,74,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,127
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Tapoa,NA,NA,NA,2017,NA,748,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,128
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Tapoa,NA,NA,NA,2017,NA,80,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,129
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Toy,NA,NA,NA,2017,NA,261,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,130
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Tuy,NA,NA,NA,2017,NA,35,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,131
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Yagha,NA,NA,NA,2017,NA,46,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,132
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Yagha,NA,NA,NA,2017,NA,76,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,133
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Yatenga,NA,NA,NA,2017,NA,336,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,134
BFA,Burkina Faso,PLACE,PLACE/mapping,MSM,Yatenga,NA,NA,NA,2017,NA,46,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,135
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Yatenga,NA,NA,NA,2017,NA,17,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,136
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Zandoma,NA,NA,NA,2017,NA,90,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,137
BFA,Burkina Faso,PLACE,PLACE/mapping,MSM,Zandoma,NA,NA,NA,2017,NA,69,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,138
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Zandoma,NA,NA,NA,2017,NA,47,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,139
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Ziro,NA,NA,NA,2017,NA,66,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,140
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Ziro,NA,NA,NA,2017,NA,35,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,141
BFA,Burkina Faso,PLACE,PLACE/mapping,FSW,Zoundweogo,NA,NA,NA,2017,NA,94,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,142
BFA,Burkina Faso,PLACE,PLACE/mapping,PWID,Zoundw�ogo,NA,NA,NA,2017,NA,12,NA,NA,NA,NA,NA,"CARTOGRAPHIE PROGRAMMATIQUE, ESTIMATION DE LA TAILLE ET ENQUETE BIO- COMPORTEMENTALE PARMI LES POPULATIONS CLES (PS, HSH, UD) AU BURKINA FASO",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,29,143
BWA,Botswana,Service multiplier,Service multiplier,MSM,Boteti,NA,NA,NA,2017,NA,225,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,144
BWA,Botswana,Service multiplier,Service multiplier,MSM,Chobe,NA,NA,NA,2017,NA,18,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,145
BWA,Botswana,Service multiplier,Service multiplier,MSM,Greater Francistown,NA,NA,NA,2017,NA,403,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,146
BWA,Botswana,Service multiplier,Service multiplier,MSM,Greater Gaborone,NA,NA,NA,2017,NA,455,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,147
BWA,Botswana,Service multiplier,Service multiplier,MSM,Kgalagadi North,NA,NA,NA,2017,NA,20,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,148
BWA,Botswana,Service multiplier,Service multiplier,MSM,Ngami,NA,NA,NA,2017,NA,269,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,149
BWA,Botswana,Service multiplier,Service multiplier,MSM,Palapye,NA,NA,NA,2017,NA,449,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,GAM_777457cf00a519c9cb580b8c010d3fd5,GAM,2d7198d8f12256189c1dcfaa513e9dcc,Yes,yes,NA,NA,30,150
BWA,Botswana,Service multiplier,Service multiplier,MSM,Selebi Phikwe,NA,NA,NA,2017,NA,146,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,NA,Surveillance review,NA,Yes,yes,NA,NA,30,151
BWA,Botswana,Service multiplier,Service multiplier,MSM,Serowe,NA,NA,NA,2017,NA,463,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,GAM_f894c04f0b6845fda9e44cdd79b13787,GAM,46436f342840043a04d6d4123f68a756,Yes,yes,NA,NA,30,152
BWA,Botswana,Service multiplier,Service multiplier,MSM,Tutume,NA,NA,NA,2017,NA,178,NA,NA,NA,NA,NA,Mapping & Size Estimation of Select Key Populations in Botswana (2017),NA,GAM_851b2551cd4f01b32663ad03ee8f30c2,GAM,4abd139d10c68c681669de7cabf32405,Yes,yes,NA,NA,30,153
BWA,Botswana,Event multiplier,Event multiplier,MSM,Francistown,NA,NA,NA,2012,NA,360,NA,NA,NA,NA,NA,BBSS 2012,NA,CDC_ce412f31777ef05e65e27640a5383377,CDC,353708d2d39e26956a1a3e3b7d8fd5ba,Yes,yes,NA,NA,32,154
BWA,Botswana,Event multiplier,Event multiplier,MSM,Gaborone,NA,NA,NA,2012,NA,292,NA,NA,NA,NA,NA,BBSS 2012,NA,CDC_68a930b06684e16421d649557fca2c0f,CDC,28f7db477a09b0a9c979a839e4b4f359,Yes,yes,NA,NA,32,155
CAF,Central African Republic,2S-CRC,2S-CRC,FSW,Bangui,NA,NA,NA,2019,NA,2387,NA,NA,NA,NA,NA,"Enquete Sur La Cartographie, l'Estimation De La Taille Des Professionnelles De Sexe Et Des Hommes Ayant Des Rapports Sexuels Avec d'Autres Hommes a Bangui, Boali, Bouar, Carnot Et Berberati En Republique Centrafricaine En 2019",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,33,156
CAF,Central African Republic,2S-CRC,2S-CRC,FSW,Berberati,NA,NA,NA,2019,NA,545,NA,NA,NA,NA,NA,"Enquete Sur La Cartographie, l'Estimation De La Taille Des Professionnelles De Sexe Et Des Hommes Ayant Des Rapports Sexuels Avec d'Autres Hommes a Bangui, Boali, Bouar, Carnot Et Berberati En Republique Centrafricaine En 2019",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,33,157
CAF,Central African Republic,2S-CRC,2S-CRC,FSW,Boali,NA,NA,NA,2019,NA,288,NA,NA,NA,NA,NA,"Enquete Sur La Cartographie, l'Estimation De La Taille Des Professionnelles De Sexe Et Des Hommes Ayant Des Rapports Sexuels Avec d'Autres Hommes a Bangui, Boali, Bouar, Carnot Et Berberati En Republique Centrafricaine En 2019",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,33,158
CAF,Central African Republic,2S-CRC,2S-CRC,FSW,Bouar,NA,NA,NA,2019,NA,214,NA,NA,NA,NA,NA,"Enquete Sur La Cartographie, l'Estimation De La Taille Des Professionnelles De Sexe Et Des Hommes Ayant Des Rapports Sexuels Avec d'Autres Hommes a Bangui, Boali, Bouar, Carnot Et Berberati En Republique Centrafricaine En 2019",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,33,159
CAF,Central African Republic,2S-CRC,2S-CRC,FSW,Carnot,NA,NA,NA,2019,NA,184,NA,NA,NA,NA,NA,"Enquete Sur La Cartographie, l'Estimation De La Taille Des Professionnelles De Sexe Et Des Hommes Ayant Des Rapports Sexuels Avec d'Autres Hommes a Bangui, Boali, Bouar, Carnot Et Berberati En Republique Centrafricaine En 2019",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,33,160
CAF,Central African Republic,Event multiplier,Event multiplier,MSM,Bangui,NA,NA,NA,2019,NA,1039,NA,NA,NA,NA,NA,"Enquete Sur La Cartographie, l'Estimation De La Taille Des Professionnelles De Sexe Et Des Hommes Ayant Des Rapports Sexuels Avec d'Autres Hommes a Bangui, Boali, Bouar, Carnot Et Berberati En Republique Centrafricaine En 2019",NA,NA,Surveillance review,NA,Yes,yes,NA,NA,33,161
