kp,iso3,area_id,logit_gen_prev,logit_kp_prev,obs_iid,method,positive,negative,denominator,id.ref,id.iso3,id.area,idx,id.ref.nat,lower,median,upper,indicator,source,gen_prev,region
People who inject drugs,NA,NA,-2.2424811689243405,NA,NA,NA,NA,NA,1,NA,NA,NA,33,NA,-1.5422300892036813,0.32679286803506274,0.02685813553401172,prevalence,Main results,0.09599999999999999,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.1861625176303607,NA,NA,NA,NA,NA,1,NA,NA,NA,34,NA,-1.510166512756676,0.334532774879189,0.0715859339500053,prevalence,Main results,0.10100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.132266681061447,NA,NA,NA,NA,NA,1,NA,NA,NA,35,NA,-1.493358900435678,0.34237468595690157,0.11396155646830612,prevalence,Main results,0.10600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.0805670342015703,NA,NA,NA,NA,NA,1,NA,NA,NA,36,NA,-1.482830647952413,0.3498780160331645,0.1678670572991298,prevalence,Main results,0.11100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-2.0308668715312788,NA,NA,NA,NA,NA,1,NA,NA,NA,37,NA,-1.4478822740479351,0.3575435369474564,0.21182640113547188,prevalence,Main results,0.116,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.9829943520884359,NA,NA,NA,NA,NA,1,NA,NA,NA,38,NA,-1.410501591013755,0.3654972010847077,0.25042343819490753,prevalence,Main results,0.12100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.9367984687040574,NA,NA,NA,NA,NA,1,NA,NA,NA,39,NA,-1.382998665167676,0.3728243625553639,0.2928056161183504,prevalence,Main results,0.126,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.8921458020642405,NA,NA,NA,NA,NA,1,NA,NA,NA,40,NA,-1.3671746202157526,0.38001150984635684,0.35029863906627906,prevalence,Main results,0.131,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.8489178830680035,NA,NA,NA,NA,NA,1,NA,NA,NA,41,NA,-1.351855478385048,0.38621111163477095,0.4054746580684651,prevalence,Main results,0.136,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.807009031606087,NA,NA,NA,NA,NA,1,NA,NA,NA,42,NA,-1.336892345520405,0.39243845796661275,0.4434492110607228,prevalence,Main results,0.14100000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.7663245720802332,NA,NA,NA,NA,NA,1,NA,NA,NA,43,NA,-1.3353376430829882,0.39839178104228307,0.48020724359109734,prevalence,Main results,0.14600000000000005,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.726779349496423,NA,NA,NA,NA,NA,1,NA,NA,NA,44,NA,-1.3228503042437798,0.40483226657540894,0.5142817848398382,prevalence,Main results,0.15100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.6882964873464201,NA,NA,NA,NA,NA,1,NA,NA,NA,45,NA,-1.3283885055449831,0.4109151733112683,0.5520332059314756,prevalence,Main results,0.156,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.6508063414827432,NA,NA,NA,NA,NA,1,NA,NA,NA,46,NA,-1.3324585496839618,0.4168003491212436,0.5989452238367801,prevalence,Main results,0.161,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.6142456140022035,NA,NA,NA,NA,NA,1,NA,NA,NA,47,NA,-1.3185706831734176,0.4225106863736391,0.6374103794954861,prevalence,Main results,0.166,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.5785565986326349,NA,NA,NA,NA,NA,1,NA,NA,NA,48,NA,-1.3015678612039743,0.4282132690858526,0.6709966342694983,prevalence,Main results,0.17100000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.5436865348713198,NA,NA,NA,NA,NA,1,NA,NA,NA,49,NA,-1.2817983502909231,0.43376566623454127,0.709381557487347,prevalence,Main results,0.17600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.5095870525872435,NA,NA,NA,NA,NA,1,NA,NA,NA,50,NA,-1.262366689212267,0.43921898686221733,0.7444016622308292,prevalence,Main results,0.18100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.4762136922893392,NA,NA,NA,NA,NA,1,NA,NA,NA,51,NA,-1.243325930691751,0.4445344711242314,0.7797352455148996,prevalence,Main results,0.186,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.4435254890118618,NA,NA,NA,NA,NA,1,NA,NA,NA,52,NA,-1.2277639169595442,0.45038465671666267,0.8195156661552907,prevalence,Main results,0.19099999999999998,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.411484609948449,NA,NA,NA,NA,NA,1,NA,NA,NA,53,NA,-1.218717772759159,0.45654254674742095,0.8464540901967256,prevalence,Main results,0.196,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.3800560377071986,NA,NA,NA,NA,NA,1,NA,NA,NA,54,NA,-1.206655205402425,0.461214280772225,0.8727319205783605,prevalence,Main results,0.20100000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.3492072924575547,NA,NA,NA,NA,NA,1,NA,NA,NA,55,NA,-1.1906475330521382,0.46590394599782475,0.8986097597674343,prevalence,Main results,0.20600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.3189081873698076,NA,NA,NA,NA,NA,1,NA,NA,NA,56,NA,-1.1844704629690184,0.4710526254138006,0.9243621921837581,prevalence,Main results,0.21100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.289130612666243,NA,NA,NA,NA,NA,1,NA,NA,NA,57,NA,-1.178825918012808,0.47590283454344195,0.9495424526169907,prevalence,Main results,0.21599999999999997,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.2598483443529955,NA,NA,NA,NA,NA,1,NA,NA,NA,58,NA,-1.1700831375478724,0.4813519023698309,0.9743038762568783,prevalence,Main results,0.221,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.2310368743174411,NA,NA,NA,NA,NA,1,NA,NA,NA,59,NA,-1.1526783698243033,0.4860456290059527,1.004128186549693,prevalence,Main results,0.22600000000000003,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.2026732589838505,NA,NA,NA,NA,NA,1,NA,NA,NA,60,NA,-1.1446274999650454,0.4906946466183352,1.0382309470129298,prevalence,Main results,0.23099999999999998,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.1747359841409104,NA,NA,NA,NA,NA,1,NA,NA,NA,61,NA,-1.1365041331086285,0.49583667481218835,1.071821100480992,prevalence,Main results,0.23600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.147204843904975,NA,NA,NA,NA,NA,1,NA,NA,NA,62,NA,-1.1263893076755445,0.499083352551731,1.1049229413324992,prevalence,Main results,0.24100000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.1200608320755931,NA,NA,NA,NA,NA,1,NA,NA,NA,63,NA,-1.1110392072447295,0.5035992638885695,1.137559321516812,prevalence,Main results,0.24600000000000002,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0932860443854355,NA,NA,NA,NA,NA,1,NA,NA,NA,64,NA,-1.1095427671306253,0.5080492687935355,1.16940536211788,prevalence,Main results,0.251,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0668635903535293,NA,NA,NA,NA,NA,1,NA,NA,NA,65,NA,-1.105929780473006,0.5124122267659954,1.1974606507217185,prevalence,Main results,0.256,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0407775136255082,NA,NA,NA,NA,NA,1,NA,NA,NA,66,NA,-1.0985386098522054,0.5160046702397468,1.225157835658953,prevalence,Main results,0.261,Eastern and Southern Africa
People who inject drugs,NA,NA,-1.0150127198328165,NA,NA,NA,NA,NA,1,NA,NA,NA,67,NA,-1.0898854603223764,0.5207543200350098,1.2541208465758429,prevalence,Main results,0.266,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9895549111289571,NA,NA,NA,NA,NA,1,NA,NA,NA,68,NA,-1.083743806564775,0.5246196557847298,1.279345531473497,prevalence,Main results,0.271,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9643905266685663,NA,NA,NA,NA,NA,1,NA,NA,NA,69,NA,-1.0770057832394349,0.528393952366734,1.3060939967255512,prevalence,Main results,0.276,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9395066883873008,NA,NA,NA,NA,NA,1,NA,NA,NA,70,NA,-1.070048953693808,0.5319609610600299,1.3322776372100216,prevalence,Main results,0.281,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.9148911515197317,NA,NA,NA,NA,NA,1,NA,NA,NA,71,NA,-1.0631671337661042,0.5353808601150877,1.3581789616113262,prevalence,Main results,0.28600000000000003,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.8905322593606347,NA,NA,NA,NA,NA,1,NA,NA,NA,72,NA,-1.0562818669433394,0.538964654213039,1.3792682667280802,prevalence,Main results,0.29100000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.866418901833982,NA,NA,NA,NA,NA,1,NA,NA,NA,73,NA,-1.0493480623355238,0.5428797847297728,1.4068071453868822,prevalence,Main results,0.29600000000000004,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.8425404774849347,NA,NA,NA,NA,NA,1,NA,NA,NA,74,NA,-1.040049294297769,0.5472976875123243,1.433524341699327,prevalence,Main results,0.301,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.8188868585544237,NA,NA,NA,NA,NA,1,NA,NA,NA,75,NA,-1.0359165267252906,0.5518938826077145,1.4552307453179385,prevalence,Main results,0.306,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7954483588344246,NA,NA,NA,NA,NA,1,NA,NA,NA,76,NA,-1.0293242058702075,0.5559132048217204,1.4784536659604246,prevalence,Main results,0.31099999999999994,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7722157040356383,NA,NA,NA,NA,NA,1,NA,NA,NA,77,NA,-1.0227030464283406,0.560044850031546,1.5022094632974727,prevalence,Main results,0.316,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7491800044286803,NA,NA,NA,NA,NA,1,NA,NA,NA,78,NA,-1.016247798154934,0.5640304607710536,1.5223825627601084,prevalence,Main results,0.32099999999999995,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7263327295455992,NA,NA,NA,NA,NA,1,NA,NA,NA,79,NA,-1.0098453517670458,0.5674696669688437,1.5423399900391332,prevalence,Main results,0.326,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.7036656847511655,NA,NA,NA,NA,NA,1,NA,NA,NA,80,NA,-1.003493410898347,0.5710599591611685,1.5621230111848468,prevalence,Main results,0.331,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6811709895132295,NA,NA,NA,NA,NA,1,NA,NA,NA,81,NA,-0.9971897672029925,0.5749004899934069,1.586146261345463,prevalence,Main results,0.336,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6588410572189904,NA,NA,NA,NA,NA,1,NA,NA,NA,82,NA,-0.9909322946995686,0.5787680973637088,1.6114909775368322,prevalence,Main results,0.34099999999999997,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6366685763994742,NA,NA,NA,NA,NA,1,NA,NA,NA,83,NA,-0.9847189445096708,0.5824009238132812,1.6366569845907,prevalence,Main results,0.3460000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.6146464932382241,NA,NA,NA,NA,NA,1,NA,NA,NA,84,NA,-0.9785477399563465,0.5861103702062712,1.66159220882801,prevalence,Main results,0.35100000000000003,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5927679952523229,NA,NA,NA,NA,NA,1,NA,NA,NA,85,NA,-0.9724167719910604,0.5901542759051452,1.6862829894258093,prevalence,Main results,0.3560000000000001,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5710264960446539,NA,NA,NA,NA,NA,1,NA,NA,NA,86,NA,-0.9663241949208515,0.5939149872499828,1.7083708626317526,prevalence,Main results,0.361,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5494156210358597,NA,NA,NA,NA,NA,1,NA,NA,NA,87,NA,-0.9602682224100281,0.5974592529749003,1.7258268920836703,prevalence,Main results,0.366,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5279291940930053,NA,NA,NA,NA,NA,1,NA,NA,NA,88,NA,-0.9542471237331449,0.6009486121452112,1.7529646383194144,prevalence,Main results,0.371,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.5065612249795332,NA,NA,NA,NA,NA,1,NA,NA,NA,89,NA,-0.9482232702933387,0.6048708704629345,1.7780614949706721,prevalence,Main results,0.37599999999999995,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.4853058975578951,NA,NA,NA,NA,NA,1,NA,NA,NA,90,NA,-0.9437488335256654,0.6083681847615555,1.7983086442892924,prevalence,Main results,0.381,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.4641575586823115,NA,NA,NA,NA,NA,1,NA,NA,NA,91,NA,-0.9405068379756857,0.6113927330633614,1.8183735707175925,prevalence,Main results,0.386,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.44311070772453126,NA,NA,NA,NA,NA,1,NA,NA,NA,92,NA,-0.9372804003085181,0.6148592125282495,1.8383375027467852,prevalence,Main results,0.391,Eastern and Southern Africa
People who inject drugs,NA,NA,-0.4221599866803344,NA,NA,NA,NA,NA,1,NA,NA,NA,93,NA,-0.9340686991534657,0.6175718776730416,1.8581945402888915,prevalence,Main results,0.396,Eastern and Southern Africa
Men who have sex with men,NA,NA,-6.906754778648554,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,-3.484958374308787,0.05444852770110191,-2.169053354335429,prevalence,Main results,9.999999999999994e-4,Western and Central Africa
Men who have sex with men,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,-2.6171784880005404,0.0993177132111751,-1.7384497311456797,prevalence,Main results,0.006000000000000001,Western and Central Africa
Men who have sex with men,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,-2.361688712464628,0.12111818067655786,-1.5202368536311859,prevalence,Main results,0.010999999999999998,Western and Central Africa
Men who have sex with men,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,-2.2261379908199164,0.1380339217922287,-1.3881589052093184,prevalence,Main results,0.016000000000000007,Western and Central Africa
Men who have sex with men,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,5,NA,-2.1293264715088367,0.15033667152375552,-1.2795717264689404,prevalence,Main results,0.021000000000000005,Western and Central Africa
Men who have sex with men,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,6,NA,-2.0679481453084567,0.16100222593719968,-1.1812247412935224,prevalence,Main results,0.026000000000000006,Western and Central Africa
Men who have sex with men,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,7,NA,-2.027349408559117,0.17041197260096905,-1.1084260645626478,prevalence,Main results,0.031000000000000007,Western and Central Africa
Men who have sex with men,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,8,NA,-1.9900877490657518,0.1787387795101189,-1.0426157208977098,prevalence,Main results,0.036,Western and Central Africa
Men who have sex with men,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,9,NA,-1.9472237568400994,0.18616691608800565,-0.9800121227716988,prevalence,Main results,0.04100000000000001,Western and Central Africa
Men who have sex with men,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,10,NA,-1.915349955077281,0.19351408125411845,-0.9264972352301113,prevalence,Main results,0.046000000000000006,Western and Central Africa
Men who have sex with men,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,11,NA,-1.8960206078168658,0.19997645410920725,-0.8760024224904495,prevalence,Main results,0.05100000000000001,Western and Central Africa
Men who have sex with men,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,12,NA,-1.8723545736004226,0.20562093775343532,-0.8300224237393522,prevalence,Main results,0.05599999999999999,Western and Central Africa
Men who have sex with men,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,13,NA,-1.8489605616038227,0.2116305965455272,-0.7938874942011642,prevalence,Main results,0.061000000000000006,Western and Central Africa
Men who have sex with men,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,14,NA,-1.8268296717056,0.21724599864192876,-0.7580019159521354,prevalence,Main results,0.06600000000000002,Western and Central Africa
Men who have sex with men,NA,NA,-5.109977737428519,NA,NA,NA,NA,NA,1,NA,NA,NA,15,NA,-3.6432337351519486,0.049832973671916976,-2.1699400825664696,prevalence,Main results,0.006000000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-4.498799058824342,NA,NA,NA,NA,NA,1,NA,NA,NA,16,NA,-3.2632418546062616,0.06356473047572765,-2.0604100926855775,prevalence,Main results,0.010999999999999998,Eastern and Southern Africa
Men who have sex with men,NA,NA,-4.119037174812472,NA,NA,NA,NA,NA,1,NA,NA,NA,17,NA,-3.07463925963319,0.0738042594397701,-1.9517987324251813,prevalence,Main results,0.016000000000000007,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.8420092048070873,NA,NA,NA,NA,NA,1,NA,NA,NA,18,NA,-2.928627788688428,0.08250500793790004,-1.8667649190244306,prevalence,Main results,0.021000000000000005,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.623314765621053,NA,NA,NA,NA,NA,1,NA,NA,NA,19,NA,-2.8266165715960123,0.08951889998417831,-1.8138083877477627,prevalence,Main results,0.026000000000000006,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.4422774074056197,NA,NA,NA,NA,NA,1,NA,NA,NA,20,NA,-2.755072646708743,0.09567377148168223,-1.7334597355089436,prevalence,Main results,0.031000000000000007,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.2875723561544357,NA,NA,NA,NA,NA,1,NA,NA,NA,21,NA,-2.687416750812721,0.10111595915385199,-1.6731400120966025,prevalence,Main results,0.036,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.15231900817913,NA,NA,NA,NA,NA,1,NA,NA,NA,22,NA,-2.64261276268985,0.10662003754952927,-1.6203959001522423,prevalence,Main results,0.04100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-3.0320222749591914,NA,NA,NA,NA,NA,1,NA,NA,NA,23,NA,-2.602596202601862,0.1114119071426731,-1.5768564145306245,prevalence,Main results,0.046000000000000006,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.923583165885602,NA,NA,NA,NA,NA,1,NA,NA,NA,24,NA,-2.562979873482585,0.11627540263094654,-1.5310559042504688,prevalence,Main results,0.05100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.8247744754103516,NA,NA,NA,NA,NA,1,NA,NA,NA,25,NA,-2.525454419845588,0.12027098723411633,-1.4910966520025948,prevalence,Main results,0.05599999999999999,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.7339416150349516,NA,NA,NA,NA,NA,1,NA,NA,NA,26,NA,-2.4961140185633406,0.12448677552149362,-1.4537813827954005,prevalence,Main results,0.061000000000000006,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.649821696202417,NA,NA,NA,NA,NA,1,NA,NA,NA,27,NA,-2.4760391002898583,0.1288301335341662,-1.4139508097425264,prevalence,Main results,0.06600000000000002,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.571428861772523,NA,NA,NA,NA,NA,1,NA,NA,NA,28,NA,-2.4514727214046363,0.1324211800897788,-1.3770030524006207,prevalence,Main results,0.071,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.497978731355353,NA,NA,NA,NA,NA,1,NA,NA,NA,29,NA,-2.4469869224061136,0.13582407761899137,-1.334520584502046,prevalence,Main results,0.076,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.428836967683248,NA,NA,NA,NA,NA,1,NA,NA,NA,30,NA,-2.433181193197806,0.1390091775717859,-1.2883181746040153,prevalence,Main results,0.081,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.3634832752006423,NA,NA,NA,NA,NA,1,NA,NA,NA,31,NA,-2.4121308188375368,0.14223717442905237,-1.2588366340509518,prevalence,Main results,0.08600000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.3014855876606286,NA,NA,NA,NA,NA,1,NA,NA,NA,32,NA,-2.392473691222783,0.14564007100642187,-1.2181923793462535,prevalence,Main results,0.09100000000000001,Eastern and Southern Africa
Men who have sex with men,NA,NA,-2.2424811689243405,NA,NA,NA,NA,NA,1,NA,NA,NA,33,NA,-2.3734974480515665,0.14905201221892772,-1.1880374521824522,prevalence,Main results,0.09599999999999999,Eastern and Southern Africa
